jeppekofod,1410257587136872455,2021-06-30 15:23:04,"b'\xf0\x9f\x87\xb2\xf0\x9f\x87\xa6\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0Glad to meet good colleague MFA Bourita today\n\nFruitful, constructive discussions on climate, regional affairs,\xe2\x80\xa6 https://t.co/hlAFhMNUGD'"
jeppekofod,1409956364412149762,2021-06-29 19:26:07,b'Ogs\xc3\xa5 en s\xc3\xa6rlig stor tak til den danske ambassade i Bukarest og gode medarbejdere i @DanishMFA for at sikre mulighed\xe2\x80\xa6 https://t.co/MatrVieS8R'
jeppekofod,1409947438710935556,2021-06-29 18:50:39,"b'\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0\xf0\x9f\x87\xb7\xf0\x9f\x87\xb4\xf0\x9f\x92\x89Stor tak til Rum\xc3\xa6nien for det gode samarbejde! \n\nK\xc3\xb8b af knap 1,2 millioner vacciner er et st\xc3\xa6rkt signal om eur\xe2\x80\xa6 https://t.co/PkZLMo7jUg'"
jeppekofod,1409809174364622849,2021-06-29 09:41:14,"b'Bes\xc3\xb8ger Marokko de n\xc3\xa6ste dage\xc2\xa0\xf0\x9f\x87\xb2\xf0\x9f\x87\xa6\n\nSer frem til gode samtaler, bl.a. med unge iv\xc3\xa6rks\xc3\xa6ttere og min marokkanske kolleg\xe2\x80\xa6 https://t.co/uyrJaTOndj'"
jeppekofod,1409442517427367939,2021-06-28 09:24:16,b'Great to attend first in-person meeting of the Global @coalition to Defeat ISIS in two years\n\nThanks to co-chairs\xe2\x80\xa6 https://t.co/nf4Hz1Wntk'
jeppekofod,1407695023307735041,2021-06-23 13:40:21,"b'Igen triste nyheder fra Hong Kong. \n\nFundamentale rettigheder, oppositionen og den frie presse indskr\xc3\xa6nkes yderlige\xe2\x80\xa6 https://t.co/1v7uKqqkVl'"
jeppekofod,1407588195286536195,2021-06-23 06:35:52,b'@RegionH @larsgaardhoj @SophieHAndersen Tillykkke Lars \xf0\x9f\x98\x8a\xf0\x9f\x91\x8d\xf0\x9f\x8c\xb9'
jeppekofod,1407408197128818689,2021-06-22 18:40:37,"b'RT @SRBinEU: Informal discussion of Serbian Prime Minister Ana Brnabic @anabrnabic , Minister Jadranka Joksimovic, ambassador Ana Hrustanov\xe2\x80\xa6'"
jeppekofod,1407355866865602563,2021-06-22 15:12:40,b'Strong\xc2\xa0message from\xc2\xa0\xf0\x9f\x87\xa7\xf0\x9f\x87\xaa\xf0\x9f\x87\xa9\xf0\x9f\x87\xb0\xf0\x9f\x87\xaa\xf0\x9f\x87\xaa\xf0\x9f\x87\xab\xf0\x9f\x87\xae\xf0\x9f\x87\xab\xf0\x9f\x87\xb7\xf0\x9f\x87\xa9\xf0\x9f\x87\xaa\xf0\x9f\x87\xae\xf0\x9f\x87\xaa\xf0\x9f\x87\xb1\xf0\x9f\x87\xbb\xf0\x9f\x87\xb1\xf0\x9f\x87\xb9\xf0\x9f\x87\xb1\xf0\x9f\x87\xba\xf0\x9f\x87\xb3\xf0\x9f\x87\xb1\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xf0\x9f\x87\xb8\xf0\x9f\x87\xaa today:\n\nDiscrimination of #LGBTI \xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88 persons is totally unacceptabl\xe2\x80\xa6 https://t.co/ueOGXlr3pG'
jeppekofod,1407352708835721227,2021-06-22 15:00:07,"b'RT @CBeaune: #Etatdedroit | Rencontre avec la commissaire @VeraJourova, les ministres @SigridKaag \xf0\x9f\x87\xb3\xf0\x9f\x87\xb1 et @JeppeKofod \xf0\x9f\x87\xa9\xf0\x9f\x87\xb0.\nAvec mes homologues\xe2\x80\xa6'"
